^Annotation
!Annotation_date = 05/20/2005 09:49:12
!Annotation_platform = GPL271
!Annotation_platform_title =LC-17
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
207				nz02b10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1286587 3' similar to gb:U01120 GLUCOSE-6-PHOSPHATASE (HUMAN);contains element KER repetitive element ;, mRNA sequence		2780064	AA741472		IMAGE:1286587				
208		Hs.88297	Serine/threonine kinase 17b (apoptosis-inducing)			2779499	AA740907	STK17B	IMAGE:1286646				
209		Hs.134846	Hypothetical protein MGC24381			884684	H18444	MGC24381	IMAGE:51097				
210		Hs.262858	Putatative 28 kDa protein			1027109	H68369	LOC56902	IMAGE:211843				
211		Hs.461925	Replication protein A1, 70kDa			2552511	AA629900	RPA1	IMAGE:884656				
212		Hs.466088	Tropomyosin 4			2834317	AA774983	TPM4	IMAGE:970880				
213		Hs.549664	KIAA0194 protein			3056045	AA916653	KIAA0194	IMAGE:1473471				
214		Hs.112949	Chromosome 1 open reading frame 34			3001307	AA886199	C1orf34	IMAGE:1492468				
215		Hs.120844	Forkhead box J2			3037439	AA902249	FOXJ2	IMAGE:1522799				
216		Hs.513057	RAN binding protein 5			3058943	AA919053	RANBP5	IMAGE:1535328				
217		Hs.530687	Ribonuclease/angiogenin inhibitor			947055	R88242	RNH	IMAGE:166195				
218		Hs.440382	Ret finger protein			873262	H08440	RFP	IMAGE:45525				
219		Hs.530331	Pyruvate dehydrogenase (lipoamide) alpha 1			674803	T65758	PDHA1	IMAGE:80374				
220		Hs.517973	Macrophage stimulating 1 receptor (c-met-related tyrosine kinase)			1753602	AA173453	MST1R	IMAGE:612616				
221				ab13a04.r1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:840654 5' similar to gb:K03203 SALIVARY ACIDIC PROLINE-RICH PHOSPHOPROTEIN PRECURSOR (HUMAN);, mRNA sequence		2215136	AA486330		IMAGE:840654				
222		Hs.500047	Procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide I			2180391	AA457671	P4HA1	IMAGE:838802				
223											323126		
224		Hs.355934	Splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)			2106032	AA425258	SFPQ	IMAGE:773254				
225				tc99h09.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2074337 3' similar to contains Alu repetitive element;contains element MER31 repetitive element ;, mRNA sequence		4196706	AI383925		IMAGE:2074337				
226		Hs.183528	Chromosome 13 open reading frame 6			4194227	AI381446	C13orf6	IMAGE:2074386				
227		Hs.369522	KIAA1838			4195009	AI382228	KIAA1838	IMAGE:2074661				
228		Hs.286194	Solute carrier family 24 (sodium/potassium/calcium exchanger), member 6			4196825	AI384044	SLC24A6	IMAGE:2074755				
229		Hs.107740	Kruppel-like factor 2 (lung)			4452627	AI538492	KLF2	IMAGE:2074948				
230		Hs.508461	Mitogen-activated protein kinase kinase kinase 1			4452660	AI538525	MAP3K1	IMAGE:2075006				
231		Hs.512833	Similar to RIKEN cDNA 1200014N16 gene			4457461	AI540088	MGC14289	IMAGE:2075133				
232		Hs.144114	Calcium/calmodulin-dependent protein kinase (CaM kinase) II delta			4457483	AI540110	CAMK2D	IMAGE:2075166				
233		Hs.416553	Similar to RIKEN cDNA 1700025K23			2820438	AA769200		IMAGE:1289844				
234		Hs.549169	Chromosome 6 open reading frame 107			2820532	AA769294	C6orf107	IMAGE:1289908				
235									IMAGE:1290275				
236		Hs.58831	Regulator of Fas-induced apoptosis			2820679	AA769441	TOSO	IMAGE:1290365				
237		Hs.480701	Hypothetical protein MGC33302			2816058	AA764820	MGC33302	IMAGE:1299735				
238		Hs.481186	Chloride channel 3			2816081	AA764843	CLCN3	IMAGE:1299768				
239				nz60c08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1299854 3' similar to SW:CTRL_HUMAN P40313 CHYMOTRYPSIN-LIKE PROTEASE CTRL-1 PRECURSOR ;, mRNA sequence		2816164	AA764926		IMAGE:1299854				
240		Hs.511897	Septin 1			2816258	AA765020	SEPT1	IMAGE:1299898				
241		Hs.151706	DEAH (Asp-Glu-Ala-His) box polypeptide 34			2206257	AA477623	DHX34	IMAGE:739990				
242		Hs.355141	TNFAIP3 interacting protein 1			673528	T64483	TNIP1	IMAGE:80504				
243		Hs.510521	REST corepressor 1			2179589	AA456869	RCOR1	IMAGE:815503				
244		Hs.518138	KIAA0040 gene product			2191645	AA465478	KIAA0040	IMAGE:814054				
245		Hs.371698	RAE1 RNA export 1 homolog (S. pombe)			2240288	AA504128	RAE1	IMAGE:825224				
246		Hs.158174	Zinc finger protein 184 (Kruppel-like)			2178433	AA455657	ZNF184	IMAGE:814014				
247		Hs.376933	Guanylate kinase 1			2220075	AA490902	GUK1	IMAGE:824527				
248		Hs.5062	Transmembrane 4 superfamily member 8			1928809	AA284492	TM4SF8	IMAGE:713647				
249											EMPTY		
250											EMPTY		
251		Hs.536817	Transcribed locus			3400657	AI074013		IMAGE:1670827				
252		Hs.192039	Protein tyrosine phosphatase, receptor type, C			3434155	AI095179	PTPRC	IMAGE:1672396				
253		Hs.372637	Transcribed locus, strongly similar to XP_509336.1 similar to regulatory factor X4 isoform c; transcription factor NYD-sp10 [Pan troglodytes]			3434165	AI095189		IMAGE:1672403				
254		Hs.336768	4-aminobutyrate aminotransferase			3429385	AI090326	ABAT	IMAGE:1672264				
255		Hs.505289	YY1 associated factor 2			3308749	AI052758	YAF2	IMAGE:1671970				
256		Hs.436687	SET translocation (myeloid leukemia-associated)			3331037	AI057171	SET	IMAGE:1671922				
257		Hs.540239	Transcribed locus			2753632	AA731476		IMAGE:1303536				
258				oa01b03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1303661 3' similar to contains MER28.b1 MER28 repetitive element ;, mRNA sequence		2816516	AA765278		IMAGE:1303661				
259		Hs.210385	Hect (homologous to the E6-AP (UBE3A) carboxyl terminus) domain and RCC1 (CHC1)-like domain (RLD) 1			2816625	AA765387	HERC1	IMAGE:1303779				
260		Hs.372009	Homo sapiens, clone IMAGE:5194204, mRNA			2816798	AA765560		IMAGE:1303838				
261		Hs.471492	Eukaryotic translation initiation factor 2C, 4			2816657	AA765419	EIF2C4	IMAGE:1304021				
262				oa06a05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1304144 3' similar to gb:M91159 !!!! ALU CLASS E WARNING ENTRY !!!! (HUMAN);, mRNA sequence		2816561	AA765323		IMAGE:1304144				
263		Hs.431796	Transcribed locus			2816998	AA765760		IMAGE:1304317				
264		Hs.59332	Sprouty-related, EVH1 domain containing 2			2816835	AA765597	SPRED2	IMAGE:1304346				
265				od26f03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1369085, mRNA sequence		2912495	AA837296		IMAGE:1369085				
266		Hs.364045	Hypothetical protein LOC92270			2910325	AA836006	LOC92270	IMAGE:1369229				
267		Hs.270499	Spen homolog, transcriptional regulator (Drosophila)			2934317	AA847799	SPEN	IMAGE:1369469				
268		Hs.202166	Heterogeneous nuclear ribonucleoprotein H1 (H)			2934329	AA847811	HNRPH1	IMAGE:1369499				
269				od37d07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1370125 similar to gb:J05096_rna1 SODIUM/POTASSIUM-TRANSPORTING ATPASE ALPHA-1 CHAIN (HUMAN);contains Alu repetitive element;, mRNA sequence		2910717	AA836398		IMAGE:1370125				
270				od37h12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1370183 similar to gb:M15990 PROTO-ONCOGENE TYROSINE-PROTEIN KINASE YES (HUMAN);, mRNA sequence		2910889	AA836570		IMAGE:1370183				
271		Hs.523930	TNF receptor-associated factor 5			2934373	AA847855	TRAF5	IMAGE:1370281				
272				od39e01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1370328, mRNA sequence		2934426	AA847908		IMAGE:1370328				
273		Hs.59115	Chromosome 8 open reading frame 16			1920252	AA278313	C8orf16	IMAGE:703798				
274		Hs.497220	Regulator of G-protein signalling 13			1919803	AA278484	RGS13	IMAGE:703859				
275		Hs.551144	MRNA; cDNA DKFZp451J1819 (from clone DKFZp451J1819)			1920534	AA279069		IMAGE:703956				
276		Hs.466531	T-cell activation NFKB-like protein			1920562	AA279097	TA-NFKBH	IMAGE:703994				
277		Hs.116448	Glutaminase			1920830	AA279366	GLS	IMAGE:704177				
278				zs85a08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:704246 3' similar to TR:E236567 E236567 X GENE. ;, mRNA sequence		1920857	AA279184		IMAGE:704246				
279		Hs.503850	Asparagine-linked glycosylation 9 homolog (yeast, alpha 1,2 mannosyltransferase)			1921048	AA279575	ALG9	IMAGE:704361				
280		Hs.355750	Hypothetical protein MGC5306			1921064	AA279591	MGC5306	IMAGE:704396				
281		Hs.494875	Regulator of G-protein signalling 3			2912331	AA837132	RGS3	IMAGE:1368443				
282		Hs.505202	Bicaudal D homolog 1 (Drosophila)			2899033	AA825721	BICD1	IMAGE:1369375				
283				od53g08.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1371710 3', mRNA sequence		2899429	AA826117		IMAGE:1371710				
284		Hs.191186	Tetratricopeptide repeat domain 17			2900063	AA827622	TTC17	IMAGE:1371876				
285		Hs.253319	CDC91 cell division cycle 91-like 1 (S. cerevisiae)			2899361	AA826049	CDC91L1	IMAGE:1372303				
286		Hs.369091	Sorting nexin 25			3400635	AI073991	SNX25	IMAGE:1670806				
287		Hs.471119	Bone morphogenetic protein receptor, type II (serine/threonine kinase)			3429465	AI090406	BMPR2	IMAGE:1672314				
288				oa15a11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1305020 3', mRNA sequence		2817267	AA766029		IMAGE:1305020				
289		Hs.436590	Dishevelled associated activator of morphogenesis 2			2064373	AA406231	DAAM2	IMAGE:753248				
290		Hs.343380	CDC42 effector protein (Rho GTPase binding) 2			768972	R14699	CDC42EP2	IMAGE:29964				
291		Hs.486470	Erythrocyte membrane protein band 4.1-like 2			2162265	AA448595	EPB41L2	IMAGE:785967				
292		Hs.478673	Interleukin 1 receptor accessory protein			1891735	AA256132	IL1RAP	IMAGE:681917				
293		Hs.435711	Tripartite motif-containing 2			2161434	AA447764	TRIM2	IMAGE:813661				
294				BX110558 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGp998C01176 ; IMAGE:42331, mRNA sequence		831792	R61097		IMAGE:42331				
295		Hs.162777	Polymerase (DNA directed), epsilon 2 (p59 subunit)			2162334	AA448664	POLE2	IMAGE:786078				
296		Hs.77637	Homeo box A4			2162227	AA448557	HOXA4	IMAGE:785930				
297		Hs.547470	Transcribed locus			787884	R32041		IMAGE:134451				
298		Hs.492655	Fc fragment of IgG, low affinity IIb, receptor (CD32)			835345	R63466	FCGR2B	IMAGE:138623				
299		Hs.142	Sulfotransferase family, cytosolic, 1A, phenol-preferring, member 1			877459	H12639	SULT1A1	IMAGE:148669				
300		Hs.435974	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1, methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthetase			811682	R49780	MTHFD1	IMAGE:152653				
301		Hs.2890	Protein kinase C, gamma			877797	H12977	PRKCG	IMAGE:43516				
302		Hs.516966	BCL2-like 1			874706	H09884	BCL2L1	IMAGE:46778				
303		Hs.2890	Protein kinase C, gamma			878895	H14047	PRKCG	IMAGE:163838				
304		Hs.443861	SFRS protein kinase 1			889667	H20972	SRPK1	IMAGE:173406				
305		Hs.90073	CSE1 chromosome segregation 1-like (yeast)			1225365	N69204	CSE1L	IMAGE:292806				
306				ye31g05.s1 Stratagene lung (#937210) Homo sapiens cDNA clone IMAGE:119384 3', mRNA sequence		727760	T94272		IMAGE:119384				
307		Hs.511464	Hypothetical gene supported by X69397			1012747	H59915		IMAGE:204335				
308		Hs.460499	Ataxin 2-like			1496219	AA029963	ATXN2L	IMAGE:470179				
309		Hs.444172	TNF receptor-associated factor 6			2179505	AA456295	TRAF6	IMAGE:813166				
310		Hs.326	TAR (HIV) RNA binding protein 2			2141323	AA436409	TARBP2	IMAGE:756488				
311		Hs.449076	PWP2 periodic tryptophan protein homolog (yeast)			990727	H50886	PWP2H	IMAGE:179804				
312		Hs.250616	Isocitrate dehydrogenase 3 (NAD+) alpha			2189023	AA464139	IDH3A	IMAGE:810316				
313		Hs.513803	Cytochrome b-245, alpha polypeptide			2984862	AA876021	CYBA	IMAGE:1161830				
314		Hs.175473	Adenylate kinase 1			2834659	AA775325	AK1	IMAGE:868757				
315		Hs.549050	SMAD, mothers against DPP homolog 1 (Drosophila)			928487	R83610	SMAD1	IMAGE:187614				
316		Hs.435981	Excision repair cross-complementing rodent repair deficiency, complementation group 1 (includes overlapping antisense sequence)			733913	T95289	ERCC1	IMAGE:120468				
317		Hs.370118	KIAA0406 gene product			943943	R85537	KIAA0406	IMAGE:180179				
318		Hs.184085	Crystallin, alpha A			1108775	H95633	CRYAA	IMAGE:220851				
319		Hs.283521	Similar to family with sequence similarity 35, member A			2209795	AA482117	RHEB	IMAGE:756401				
320		Hs.485628	KIAA1702 protein			2110569	AA429027	ZNF451	IMAGE:769773				
321		Hs.311958	Interleukin 15			5513624	AI860008	IL15	IMAGE:2436724				
322		Hs.166071	Cyclin-dependent kinase 5			5547694	AI873645	CDK5	IMAGE:2437211				
323		Hs.520049	Major histocompatibility complex, class II, DR beta 4			5595924	AI890760	HLA-DRB1	IMAGE:2443695				
324		Hs.169824	Killer cell lectin-like receptor subfamily B, member 1			5660937	AI924973	KLRB1	IMAGE:2446581				
325		Hs.434286	Checkpoint suppressor 1			5659656	AI923692	CHES1	IMAGE:2449758				
326		Hs.306212	ATPase, Class I, type 8B, member 3			5658857	AI922893	ATP8B3	IMAGE:2450261				
327		Hs.203420	Tyrosine kinase, non-receptor, 1			5675194	AI936324	TNK1	IMAGE:2460159				
328		Hs.433060	Acid phosphatase, prostate			5662957	AI926993	ACPP	IMAGE:2460509				
329		Hs.375957	Integrin, beta 2 (antigen CD18 (p95), lymphocyte function-associated antigen 1; macrophage antigen 1 (mac-1) beta subunit)			1377389	W68291	ITGB2	IMAGE:342721				
330				yu13h05.r1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:233721 5' similar to gb:A09809 INSULIN-LIKE GROWTH FACTOR BINDING PROTEIN 2 PRECURSOR (HUMAN);, mRNA sequence		1056649	H78560		IMAGE:233721				
331		Hs.149894	Mitochondrial translational initiation factor 2			884310	H18070	MTIF2	IMAGE:50754				
332		Hs.82609	Hydroxymethylbilane synthase			756883	R06263	HMBS	IMAGE:126243				
333				yu24c09.r1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:234736 5', mRNA sequence		1055740	H77651		IMAGE:234736				
334		Hs.465862	Intercellular adhesion molecule 5, telencephalin			946576	R87763	ICAM5	IMAGE:180864				
335		Hs.82222	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B			2177921	AA455145	SEMA3B	IMAGE:809892				
336		Hs.472270	Ras and Rab interactor 2			928100	R83223	RIN2	IMAGE:187147				
337		Hs.435052	ATPase, aminophospholipid transporter (APLT), Class I, type 8A, member 1			2878979	AA809573	ATP8A1	IMAGE:1288034				
338		Hs.72325	Histidine triad nucleotide binding protein 3			2810232	AA761302	HINT3	IMAGE:1288406				
339		Hs.121088	Nucleoporin 153kDa			2875981	AA804468	NUP153	IMAGE:1289545				
340				nz35h09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1289825 3' similar to contains Alu repetitive element;contains element MER15 repetitive element ;, mRNA sequence		2810747	AA761817		IMAGE:1289825				
341		Hs.190086	Myosin regulatory light chain MRCL3			2820842	AA769604	MRCL3	IMAGE:1290443				
342		Hs.283741	Exosome component 5			2810802	AA761872	EXOSC5	IMAGE:1300230				
343		Hs.479930	Full length insert cDNA YH96F07			2752872	AA732265		IMAGE:1302110				
344		Hs.499659	GTPase activating Rap/RanGAP domain-like 4			2753138	AA732531	GARNL4	IMAGE:1302595				
345				zs46f08.r1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:700551 5' similar to gb:J03069_rna1 L-MYC-2 PROTEIN (HUMAN);, mRNA sequence		1928077	AA283868		IMAGE:700551				
346				zs98b05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:711633 3', mRNA sequence		1923790	AA281075		IMAGE:711633				
347		Hs.277533	Forty-two-three domain containing 1			1897725	AA261873	DKFZp761B1514	IMAGE:685435				
348		Hs.75256	Regulator of G-protein signalling 1			1898540	AA262268	RGS1	IMAGE:686248				
349				zs91b04.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:704815 3', mRNA sequence		1925698	AA282782		IMAGE:704815				
350		Hs.211600	Tumor necrosis factor, alpha-induced protein 3			1924404	AA281659	TNFAIP3	IMAGE:712368				
351		Hs.366034	Transcribed locus			2219407	AA490225		IMAGE:824406				
352		Hs.445898	V-myb myeloblastosis viral oncogene homolog (avian)-like 1			2240510	AA504350	MYBL1	IMAGE:825476				
353		Hs.54649	Putative nucleic acid binding protein RY-1			1941214	AA293191	RY1	IMAGE:714210				
354		Hs.211800	Component of oligomeric golgi complex 2			2240615	AA504455	COG2	IMAGE:825296				
355		Hs.94107	Glutathione S-transferase A2			690143	T73468	GSTA2	IMAGE:82710				
356		Hs.77719	Gamma-glutamyl carboxylase			679250	T68102	GGCX	IMAGE:83129				
357		Hs.198862	Fibulin 2			2166509	AA452840	FBLN2	IMAGE:789012				
358		Hs.443625	Collagen, type III, alpha 1 (Ehlers-Danlos syndrome type IV, autosomal dominant)			748348	T98611	COL3A1	IMAGE:122159				
359		Hs.120950	Rhesus blood group-associated glycoprotein			650809	T48949	RHAG	IMAGE:70489				
360		Hs.172648	Distal-less homeobox 4			960035	R92495	DLX4	IMAGE:196444				
361		Hs.529984	T-cell activation GTPase activating protein			2883630	AA814034	TAGAP	IMAGE:1338611				
362		Hs.465529	Midnolin			2875424	AA806674	MIDN	IMAGE:1338683				
363				ob92a03.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1338796 3' similar to TR:Q12796 Q12796 B4-2 PROTEIN. ;, mRNA sequence		2875575	AA807508		IMAGE:1338796				
364				ob92d05.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1338825 3', mRNA sequence		2875604	AA807537		IMAGE:1338825				
365		Hs.366986	Toll-like receptor 6			2875734	AA810462	TLR6	IMAGE:1339051				
366				ob95d01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1339105 3', mRNA sequence		2883688	AA814092		IMAGE:1339105				
367				ob96f11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1339245 3' similar to contains Alu repetitive element;, mRNA sequence		2884132	AA814536		IMAGE:1339245				
368		Hs.549227	Chromosome 19 open reading frame 27			2884197	AA814601	C19orf27	IMAGE:1339300				
369		Hs.127406	MRNA, chromosome 1 specific transcript KIAA0504.			2675192	AA688286		IMAGE:1234039				
370		Hs.253726	Poly(A) polymerase alpha			2675317	AA688411	PAPOLA	IMAGE:1234076				
371				nv60c12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1234198 3' similar to TR:O00302 O00302 ERPROT 213-21. ;, mRNA sequence		2675408	AA687181		IMAGE:1234198				
372				nv60h07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1234237 3' similar to contains element L1 repetitive element ;, mRNA sequence		2675445	AA687254		IMAGE:1234237				
373		Hs.128770	Homo sapiens, clone IMAGE:4523945, mRNA			2675581	AA687390		IMAGE:1234382				
374		Hs.466531	T-cell activation NFKB-like protein			2675563	AA687372	TA-NFKBH	IMAGE:1234427				
375				nv66c10.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1234770 3', mRNA sequence		2690535	AA689608		IMAGE:1234770				
376		Hs.159528	Chromosome 2 open reading frame 10			2725765	AA713491	C2orf10	IMAGE:1234837				
377		Hs.535410	Homo sapiens, clone IMAGE:4822875, mRNA			2191529	AA465362		IMAGE:814102				
378		Hs.400549	Similar to RIKEN cDNA 2510006C20 gene			2191739	AA465572	LOC494143	IMAGE:814220				
379		Hs.468044	Likely ortholog of mouse limb-bud and heart gene			2210469	AA480917	LBH	IMAGE:814550				
380		Hs.356321	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2			2210581	AA481029	NFATC2	IMAGE:814644				
381		Hs.471514	Hypothetical protein DKFZp547E052			2191324	AA465157	DKFZp547E052	IMAGE:815042				
382		Hs.377972	Chromosome 13 open reading frame 21			2210736	AA481184	C13orf21	IMAGE:815117				
383		Hs.377972	Chromosome 13 open reading frame 21			2214331	AA485112	C13orf21	IMAGE:815684				
384		Hs.292925	KIAA1212			2214304	AA485085	KIAA1212	IMAGE:815752				
385		Hs.243564	CD48 antigen (B-cell membrane protein)			2884034	AA814438	CD48	IMAGE:1252094				
386		Hs.500466	Phosphatase and tensin homolog (mutated in multiple advanced cancers 1)			2817375	AA766137	PTEN	IMAGE:1306225				
387		Hs.77793	C-src tyrosine kinase			2903461	AA830362	CSK	IMAGE:1353156				
388		Hs.368935	Solute carrier family 5 (sodium/glucose cotransporter), member 10			3096291	AA938180	SLC5A10	IMAGE:1340461				
389		Hs.380250	Interferon, gamma-inducible protein 16			2220169	AA490996	IFI16	IMAGE:824602				
390		Hs.122407	Transcribed locus			2809782	AA760852		IMAGE:1287789				
391		Hs.437941	Chromosome 14 open reading frame 106			2240271	AA504111	C14orf106	IMAGE:825210				
392				ns42a01.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1186248 3', mRNA sequence		2874437	AA805687		IMAGE:1186248				
393		Hs.186579	Cancer-associated nucleoprotein			1920244	AA278305	CANP	IMAGE:703780				
394		Hs.184430	Homo sapiens, clone IMAGE:5259272, mRNA			2184158	AA459251		IMAGE:814447				
395		Hs.449621	Immunoglobulin kappa variable 1-5			1225026	N68865	IGKV1-5	IMAGE:293425				
396	Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)	Hs.113916	Burkitt lymphoma receptor 1, GTP binding protein (chemokine (C-X-C motif) receptor 5)			14589868	NM_032966	BLR1			LCP:31		
397		Hs.46523	ELK3, ETS-domain protein (SRF accessory protein 2)			1898464	AA262193	ELK3	IMAGE:686075				
398		Hs.376208	Lymphotoxin beta (TNF superfamily, member 3)			1924386	AA281705	LTB	IMAGE:712066				
399		Hs.202453	V-myc myelocytomatosis viral oncogene homolog (avian)			1401816	W87741	MYC	IMAGE:417226				
400		Hs.160562	Insulin-like growth factor 1 (somatomedin C)			1231277	N73992	IGF1	IMAGE:296642				
401		Hs.171061	Nuclear protein, ataxia-telangiectasia locus			2079323	AA419560	NPAT	IMAGE:746115				
402		Hs.485041	Tripartite motif-containing 26			2100768	AA421952	TRIM26	IMAGE:755176				
403		Hs.391464	ATP-binding cassette, sub-family C (CFTR/MRP), member 1			2229197	AA495876	ABCC1	IMAGE:768412				
404		Hs.517216	Phosphoprotein enriched in astrocytes 15			2112428	AA429469	PEA15	IMAGE:771153				
405		Hs.461896	V-crk sarcoma virus CT10 oncogene homolog (avian)			2162287	AA448617	CRK	IMAGE:785987				
406		Hs.434374	Janus kinase 2 (a protein tyrosine kinase)			2167014	AA453345	JAK2	IMAGE:789379				
407		Hs.551780	General transcription factor II, i, pseudogene 1			2183738	AA458831	GTF2IP1	IMAGE:814360				
408		Hs.460996	TNFRSF1A-associated via death domain			2218458	AA488856	TRADD	IMAGE:824836				
409		Hs.73799	Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 3			1398481	W86051	GNAI3	IMAGE:416186				
410		Hs.501376	Uroporphyrinogen III synthase (congenital erythropoietic porphyria)			1404278	W88806	UROS	IMAGE:417503				
411		Hs.519276	Mitogen-activated protein kinase-activated protein kinase 2			2694776	AA693838	MAPKAPK2	IMAGE:434593				
412				zj11d12.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:449975 3' similar to gb:M61877 SPECTRIN ALPHA CHAIN (HUMAN);contains element L1 repetitive element ;, mRNA sequence		2713262	AA703344		IMAGE:449975				
