^Annotation
!Annotation_date = 05/18/2005 22:13:42
!Annotation_platform = GPL1223
!Annotation_platform_title =Arcturus 22k human oligonucleotide microarray
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
15679		Hs.75262	Cathepsin O			4085611	AI348405	CTSO					
21391	cofactor required for Sp1 transcriptional activation, subunit 9, 33kDa	Hs.279902	Cofactor required for Sp1 transcriptional activation, subunit 9, 33kDa			13528908	BC005250	CRSP9					
2750	Ras-related GTP binding D	Hs.485938	Ras-related GTP binding D			6808147	AL137502	RRAGD					
8400							AL512752						
8746		Hs.496700	KIAA1614 protein			6698201	AW291565	KIAA1614					
19389	optic atrophy 1 (autosomal dominant)	Hs.478708	Optic atrophy 1 (autosomal dominant)			10433430	AK022107	OPA1					
7096											agilent control, positive		
8685							AL136747						
9185	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa	Hs.489309	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa			17390253	BC018115	TAF6					
7642							BC004532						
713	trans-golgi network protein 2	Hs.14894	Trans-golgi network protein 2			1518268	X94333	TGOLN2					
9652	lactotransferrin	Hs.529517	Lactotransferrin			54607119	NM_002343	LTF					
5550	L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain	Hs.438289	L-3-hydroxyacyl-Coenzyme A dehydrogenase, short chain			38197112	BC000306	HADHSC					
1253	solute carrier organic anion transporter family, member 1A2	Hs.46440	Solute carrier organic anion transporter family, member 1A2			5817298	AF085224	SLCO1A2					
12895	hypoxia-inducible protein 2	Hs.521171	Hypoxia-inducible protein 2			14250292	BC008573	HIG2					
4202		Hs.78854	ATPase, Na+/K+ transporting, beta 2 polypeptide			6697787	AW291151	ATP1B2					
15095				or93b12.s1 NCI_CGAP_Lu5 Homo sapiens cDNA clone IMAGE:1603391 3' similar to contains Alu repetitive element;, mRNA sequence		3172980	AA987616						
7444	mitochondrial capsule selenoprotein	Hs.111850	Mitochondrial capsule selenoprotein			34190046	BC014593	MCSP					
6375		Hs.102336	Rho GTPase activating protein 8			4827867	AI668559	ARHGAP8					
17629							AJ005277						
1921	chromosome 12 open reading frame 10	Hs.505625	Chromosome 12 open reading frame 10			10444288	AF289485	C12orf10					
18911	CGI-09 protein	Hs.128791	CGI-09 protein			7020824	AK000613	CGI-09					
15936	vacuolar protein sorting 13B (yeast)	Hs.191540	Cohen syndrome 1			7020788	AK000590	VPS13B					
14645		Hs.149103	Arylsulfatase B			2880188	AA810577	ARSB					
12904							AJ420537						
10576	eukaryotic translation initiation factor 2-alpha kinase 2	Hs.131431	Eukaryotic translation initiation factor 2-alpha kinase 2			189781	M85294	EIF2AK2					
4694				xb67h01.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2581393 3', mRNA sequence		6043474	AW087669						
15528				hi83d04.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2978887 3', mRNA sequence		7455459	AW662918						
5651	mortality factor 4					6960302	AF100614	MORF4					
15007	YLP motif containing 1	Hs.531111	YLP motif containing 1			14043636	BC007792	YLPM1					
16928		Hs.466828	Glycogen synthase kinase 3 alpha			2195130	AA468596	GSK3A					
21946	DKFZP434O047 protein	Hs.241421	DKFZP434O047 protein			5911852	AL117394	DKFZP434O047					
17369							AL137289						
10483		Hs.190783	Histidine ammonia-lyase			9876755	AV655741	HAL					
15328	hypothetical protein FLJ14327	Hs.461510	C-Maf-inducing protein			10436764	AK024389	FLJ14327					
9805		Hs.388400	Pantothenate kinase 3			3203355	AI002941	PANK3					
16520	dual specificity phosphatase 16	Hs.536535	Dual specificity phosphatase 16			13548676	AB052156	DUSP16					
22344	xylosyltransferase I	Hs.302736	Xylosyltransferase I			11322267	AJ277441	XYLT1					
20158	EGF-like-domain, multiple 8	Hs.332138	Palmitoyl-protein thioesterase 2			13449286	NM_030652	EGFL8					
17339		Hs.507681	Mitogen-activated protein kinase kinase kinase 7 interacting protein 1			2849269	AA789149	MAP3K7IP1					
8938	midline 2	Hs.12256	Midline 2			17389318	BC017707	MID2					
1410		Hs.439309	Transmembrane protease, serine 2			2616707	AA662716	TMPRSS2					
4862	hypothetical protein MGC4268	Hs.546449	Hypothetical protein MGC4268			10439592	AK026685	MGC4268					
16832	regulator of G-protein signalling 16	Hs.413297	Regulator of G-protein signalling 16			34452689	NM_002928	RGS16					
4336	KPL2 protein					10439761	AK026817	FLJ23577					
3735	interleukin 1 family, member 10 (theta)	Hs.306974	Interleukin 1 family, member 10 (theta)			14573318	AF334755	IL1F10					
6262	cyclin-dependent kinase 2-interacting protein	Hs.129634	Cyclin-dependent kinase 2-interacting protein			34783050	BC000600	CINP					
2422		Hs.151220	Palladin			10432877	AK021652	KIAA0992					
12649	murine retrovirus integration site 1 homolog	Hs.501898	Murine retrovirus integration site 1 homolog			18490994	NM_006069	MRVI1					
2072	G-protein signalling modulator 1 (AGS3-like, C. elegans)	Hs.239370	G-protein signalling modulator 1 (AGS3-like, C. elegans)			5911952	AL117478	GPSM1					
1272	glutathione S-transferase M3 (brain)	Hs.2006	Glutathione S-transferase M3 (brain)			38014180	BC000088	GSTM3					
9500	tripartite motif-containing 21	Hs.532357	Tripartite motif-containing 21			14790038	BC010861	TRIM21					
9476		Hs.170646	Hypothetical LOC388947			4330416	AI468326						
13187	cytochrome P450, family 3, subfamily A, polypeptide 5 pseudogene 2	Hs.150276	Cytochrome P450, family 3, subfamily A, polypeptide 43			945005	X90579	CYP3A5P2					
170											agilent control, positive		
7323		Hs.495674	Chloride channel 4			3360424	AF052117	CLCN4					
3771		Hs.515966	Hypothetical LOC400951			11131662	BF224381						
3281	leptin receptor overlapping transcript-like 1	Hs.146585	Leptin receptor overlapping transcript-like 1			4071360	AF063605	LEPROTL1					
120											agilent control, negative		
14503	G protein-coupled receptor 157					17391504	BC018691	GPR157					
15282	hypothetical protein FLJ22729	Hs.317340	Hypothetical protein FLJ22729			10439231	AK026382	FLJ22729					
3775	signal-transducing adaptor protein-2	Hs.194385	Signal-transducing adaptor protein-2			7020192	AK000241	STAP2					
22242		Hs.149312	Transcribed locus, moderately similar to NP_036338.1 hepatitis A virus cellular receptor 1 [Homo sapiens]			11592250	BF508952						
17452		Hs.434200	Hypothetical protein MGC42493			10439346	AK026475	MGC42493					
15772	kinesin-like 8	Hs.408062	Kinesin-like 8			7328159	AL162078	KNSL8					
13595		Hs.461183	Pyruvate dehydrogenase phosphatase regulatory subunit			9704278	BE501870	PDPR					
17521		Hs.165195	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa			5593543	AI888456	VAPA					
14106		Hs.549853	Transcribed locus, strongly similar to NP_079843.1 cytochrome c-1 [Mus musculus]			2568446	AA643228						
6009	claudin 1	Hs.439060	Claudin 1			4323580	AF101051	CLDN1					
4436		Hs.474397	RUN and TBC1 domain containing 2			5365344	AI799872	RUTBC2					
13856	pumilio homolog 1 (Drosophila)	Hs.281707	PRO0611 protein			11139705	AF315592	PUM1					
15424	complexin 2	Hs.193235	Complexin 2			12224979	AL512758	CPLX2					
3398	junctophilin 3	Hs.123450	Kelch domain containing 4			14250496	BC008690	JPH3					
6235											agilent control, negative		
22544											agilent control, negative		
13168	lin-7 homolog C (C. elegans)	Hs.91393	Lin-7 homolog C (C. elegans)			14602526	BC009774	LIN7C					
13638		Hs.469615	Septin 10			11513044	BF447906	SEPT10					
1189		Hs.533499	Membrane associated DNA binding protein			3739867	AI188658	MNAB					
13085		Hs.536063	DnaJ (Hsp40) homolog, subfamily C, member 6			5131932	AI753668	DNAJC6					
892		Hs.150167	Transcribed locus			6506170	AW206674						
1747		Hs.407983	Scm-like with four mbt domains 2			6703818	AW297182	SFMBT2					
7584	serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 4	Hs.123035	Serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 4			16924253	BC017401	SERPINB4					
18870	twisted gastrulation homolog 1 (Drosophila)	Hs.514685	Twisted gastrulation homolog 1 (Drosophila)			12003149	AF196834	TWSG1					
100											agilent control, negative		
10341		Hs.98785	Ksp37 protein			2138820	AA433906	KSP37					
14997		Hs.303084	Apelin, AGTRL1 ligand			9511620	BE465845	APLN					
2448		Hs.60473	Chromosome 7 open reading frame 9			1472070	AA010974	C7orf9					
7198				aa93f03.s1 Stratagene fetal retina 937202 Homo sapiens cDNA clone IMAGE:838877 3', mRNA sequence		2211358	AA481806						
10683		Hs.369670	Kinesin family member 3B			5397548	AI810982	KIF3B					
22575											agilent control, positive		
590		Hs.470943	Signal transducer and activator of transcription 1, 91kDa			2788015	AA748057	STAT1					
1553	hypothetical protein MGC14816	Hs.44277	Hypothetical protein MGC14816			16307071	BC009613	MGC14816					
14895	hypothetical protein FLJ13480					10435505	AK023542	FLJ13480					
15311	CREBBP/EP300 inhibitor 1	Hs.255973	CREBBP/EP300 inhibitor 1			5138919	AF092135	CRI1					
18032		Hs.113150	GTPase activating Rap/RanGAP domain-like 1			5766614	AI969796	GARNL1					
9919	chromosome 14 open reading frame 125	Hs.370299	Chromosome 14 open reading frame 125			5912022	AL117511	C14orf125					
17956		Hs.104613	RP42 homolog			2656567	AA680100	RP42					
19540	vinexin beta (SH3-containing adaptor molecule-1)	Hs.528572	Vinexin beta (SH3-containing adaptor molecule-1)			33988579	BC010146	SCAM-1					
16672		Hs.435464	MRCC2446			4620245	AI611078	UNQ2446					
12507		Hs.161401	Transcribed locus			15334803	BI495459						
19757	cullin 2	Hs.82919	Cullin 2			16307028	BC009591	CUL2					
10806	NADPH oxidase organizer 1	Hs.191762	NADPH oxidase organizer 1			34194174	BC015917	NOXO1					
1827		Hs.549244	RAB40A, member RAS oncogene family			6709909	AW300309	RAB40A					
22048				xe99e08.x1 NCI_CGAP_Brn35 Homo sapiens cDNA clone IMAGE:2616710 3', mRNA sequence		6196509	AW148613						
255	polycomb group ring finger 5	Hs.500512	Polycomb group ring finger 5			33990373	BC007377	PCGF5					
21591	hypothetical protein FLJ12595	Hs.534489	Hypothetical protein FLJ12595			10434178	AK022657	FLJ12595					
4401	vanin 2	Hs.293130	Vanin 2			5541649	D89974	VNN2					
21368		Hs.464217	Phosphatidylglycerophosphate synthase			5804116	AI979086	PGS1					
19276	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	Hs.546238	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit			8117711	AF052955	ATP5E					
3094	hypothetical protein FLJ10569	Hs.512627	Hypothetical protein FLJ10569			34782943	BC006209	FLJ10569					
8235		Hs.446664	Similar to RIKEN cDNA A230078I05 gene			12707947	BG222426	MGC99813					
13643				od04h11.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:1358277 3' similar to gb:M35663 INTERFERON-INDUCED, DOUBLE-STRANDED RNA-ACTIVATED PROTEIN KINASE (HUMAN);, mRNA sequence		2969772	AA873650						
10608	protein regulator of cytokinesis 1	Hs.459362	Protein regulator of cytokinesis 1			13111934	BC003138	PRC1					
21205	hypothetical protein LOC152485	Hs.133916	Hypothetical protein LOC152485			16551908	AK056492	LOC152485					
16772		Hs.43834	Suppressor of hairy wing homolog 2 (Drosophila)			3594582	AI126068	SUHW2					
7511	Ras and Rab interactor 3	Hs.326822	Ras and Rab interactor 3			10433010	AK021762	RIN3					
8091		Hs.380691	Germ cell specific Y-box binding protein			3755663	AI203057	YBX2					
12452		Hs.208765	Gephyrin			10432964	AK021724	GPHN					
18408		Hs.459265	Interferon stimulated gene 20kDa			2789301	AA749343	ISG20					
7855		Hs.549052	MYC-associated zinc finger protein (purine-binding transcription factor)			3693730	AI160350	MAZ					
2566		Hs.326528	Spermatogenesis associated 8			3796972	AI217157	SPATA8					
9108	comparative gene identification transcript 94	Hs.472038	Comparative gene identification transcript 94			13528758	BC005182	CGI-94					
21188		Hs.23581	Leptin receptor			10438938	AK026175	LEPR					
4490	caspase 8, apoptosis-related cysteine protease	Hs.369736	Caspase 8, apoptosis-related cysteine protease			15718709	NM_033357	CASP8					
7972	RAX-like homeobox	Hs.60162	RAX-like homeobox			10437644	AK025181	RAXLX					
3671	polymerase (RNA) II (DNA directed) polypeptide B, 140kDa	Hs.479814	Polymerase (RNA) II (DNA directed) polypeptide B, 140kDa			3005757	AF055028	POLR2B					
15082	purinergic receptor P2X, ligand-gated ion channel, 7	Hs.507102	Purinergic receptor P2X, ligand-gated ion channel, 7			33877741	BC011913	P2RX7					
17408	hypothetical protein FLJ32452	Hs.4096	Hypothetical protein FLJ32452			38014287	BC002435	FLJ32452					
15228		Hs.521800	Hypothetical protein FLJ14825			4113633	AI362012	FLJ14825					
21896	SPT3-associated factor 42	Hs.435967	SPT3-associated factor 42			34785394	BC015401	STAF42					
10081	tachykinin receptor 1	Hs.200262	Tachykinin receptor 1			338612	M74290	TACR1					
11872	hypothetical protein FLJ12644	Hs.157103	Hypothetical protein FLJ12644			13529205	BC005368	FLJ12644					
9820							AL137652						
11657	ubiquitin specific protease 9, Y-linked (fat facets-like, Drosophila)	Hs.165856	Ubiquitin specific protease 9, Y-linked (fat facets-like, Drosophila)			6007846	AF000986	USP9Y					
9322	nudix (nucleoside diphosphate linked moiety X)-type motif 8	Hs.433329	Nudix (nucleoside diphosphate linked moiety X)-type motif 8			17391413	BC018644	NUDT8					
11063	caspase 13, apoptosis-related cysteine protease					3386522	AF078533	CASP13					
19283	desmocollin 1	Hs.348436	Desmocollin 1			13435362	NM_004948	DSC1					
6424	limkain beta 2	Hs.114111	Limkain beta 2			33869820	BC017186	FLJ22471					
22527											agilent control, negative		
7677		Hs.237856	Solute carrier family 15, member 3			6039493	AW084330	SLC15A3					
13333	lectin, galactoside-binding, soluble, 12 (galectin 12)	Hs.502774	Lectin, galactoside-binding, soluble, 12 (galectin 12)			15010851	AF244975	LGALS12					
8511	CK2 interacting protein 1; HQ0024c protein	Hs.438824	CK2 interacting protein 1; HQ0024c protein			10438606	AK025937	CKIP-1					
1623	family with sequence similarity 20, member A	Hs.268874	Family with sequence similarity 20, member A			6453589	AL133105	FAM20A					
12957		Hs.540710	Transcribed locus			6025787	AW070789						
8115	hypothetical protein FLJ12476	Hs.444535	Hypothetical protein FLJ12476			15080774	AY014282	FLJ12476					
3922		Hs.529451	Diaphanous homolog 1 (Drosophila)			9956028	AY007129	DIAPH1					
7409	activated leukocyte cell adhesion molecule	Hs.150693	Activated leukocyte cell adhesion molecule			3183974	Y10183	ALCAM					
21974	hydroxysteroid (11-beta) dehydrogenase 1	Hs.195040	Hydroxysteroid (11-beta) dehydrogenase 1			15214911	BC012593	HSD11B1					
11600	KIAA0117 protein	Hs.535224	KIAA0117 protein			559327	D38491	KIAA0117					
14414	karyopherin alpha 4 (importin alpha 3)	Hs.288193	Karyopherin alpha 4 (importin alpha 3)			11275292	AB002533	KPNA4					
15963	regulator of G-protein signalling 12	Hs.527061	Regulator of G-protein signalling 12			2599396	AF030111	RGS12					
18223	methylosome protein 50	Hs.204773	Methylosome protein 50			33873440	BC011778	MEP50					
4091	FK506 binding protein 6, 36kDa	Hs.549079	FK506 binding protein 6, 36kDa			17149848	NM_003602	FKBP6					
15897	solute carrier family 41, member 2	Hs.306448	Solute carrier family 41, member 2			12053164	AL136828	SLC41A2					
3462				te67d07.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2091757 3' similar to contains MER5.t2 MER5 repetitive element ;, mRNA sequence		4187814	AI377961						
21329		Hs.38738	Claudin 15			3055728	AA916336	CLDN15					
3481	ankyrin repeat and KH domain containing 1	Hs.434219	Eukaryotic translation initiation factor 4E binding protein 3			12053380	AL136943	ANKHD1					
9966	grancalcin, EF-hand calcium binding protein	Hs.377894	Grancalcin, EF-hand calcium binding protein			13528827	BC005214	GCA					
11346		Hs.439200	KIAA0090 protein			3422483	AI084060	KIAA0090					
18802	translocase of inner mitochondrial membrane 22 homolog (yeast)	Hs.87595	Translocase of inner mitochondrial membrane 22 homolog (yeast)			38014630	BC002324	TIMM22					
8159		Hs.356076	Baculoviral IAP repeat-containing 4			5362567	AI797095	BIRC4					
21027	translocase of outer mitochondrial membrane 7 homolog (yeast)	Hs.112318	Translocase of outer mitochondrial membrane 7 homolog (yeast)			7688664	AF150733	TOMM7					
3822	HRAS-like suppressor 3	Hs.502775	HRAS-like suppressor 3			5901975	NM_007069	HRASLS3					
622		Hs.200738	Solute carrier family 38, member 6			2505040	AA617835	SLC38A6					
11970	testes-specific heterogenous nuclear ribonucleoprotein G-T	Hs.121605	Testes-specific heterogenous nuclear ribonucleoprotein G-T			8576315	AF069682	HNRNPG-T					
16396	mesothelin	Hs.408488	Mesothelin			13097581	BC003512	MSLN					
13200		Hs.547852	Transcribed locus			11451445	BF438928						
22373											agilent control, positive		
8458	ring finger protein 1	Hs.202430	Ring finger protein 1			33877353	BC002922	RING1					
11245		Hs.225946	Chemokine (C-C motif) receptor 9			5178588	AI762921	CCR9					
13724	regulator of G-protein signalling 17	Hs.166313	Regulator of G-protein signalling 17			15341874	BC013117	RGS17					
9637	p65 protein	Hs.194790	P65 protein			4753767	AJ002425	HSAJ2425					
10124	hypothetical protein LOC283788					6808283	AL137573	LOC283788					
15373	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	Hs.89640	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)			292823	L06139	TEK					
20859	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	Hs.148716	ST3 beta-galactoside alpha-2,3-sialyltransferase 6			4827246	AB022918	ST3GAL6					
8312	DnaJ (Hsp40) homolog, subfamily C, member 8	Hs.433540	DnaJ (Hsp40) homolog, subfamily C, member 8			3599414	AF083190	DNAJC8					
19236		Hs.288954	Hypothetical protein MGC33365			6504259	AW204787	MGC33365					
11577	adenosine monophosphate deaminase 1 (isoform M)	Hs.89570	Adenosine monophosphate deaminase 1 (isoform M)			178543	M60092	AMPD1					
8796		Hs.4094	Hypothetical protein LOC339924			2898985	AA825673	LOC339924					
20272	histone 1, H3b					32114	X00090	HIST1H3B					
17737		Hs.125715	Muscleblind-like 2 (Drosophila)			6086595	AW118011	MBNL2					
5758		Hs.177972	Chromosome 4 open reading frame 6			2053921	AA400119	C4orf6					
18548		Hs.531650	Hypothetical LOC342918			6140955	AW136822						
9162		Hs.270084	Neural precursor cell expressed, developmentally down-regulated 1			1860957	AA236927	NEDD1					
10762		Hs.150298	Hypothetical gene supported by BX538329			4984634	AI696734						
16016		Hs.173135	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2			10437281	AK024870	DYRK2					
14086		Hs.348419	Small breast epithelial mucin			3645428	AI139456	LOC118430					
12529	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	Hs.90280	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase			39644838	BC008879	ATIC					
10884	a disintegrin and metalloproteinase domain 15 (metargidin)	Hs.312098	A disintegrin and metalloproteinase domain 15 (metargidin)			33870440	BC014566	ADAM15					
18761				601660643R1 NIH_MGC_72 Homo sapiens cDNA clone IMAGE:3915634 3', mRNA sequence		11773200	BE967114						
13995		Hs.85769	Estrogen receptor binding protein			2905361	AA832262	ERBP					
2004	3-hydroxyisobutyrate dehydrogenase	Hs.406758	3-hydroxyisobutyrate dehydrogenase			10438109	AK025558	HIBADH					
14886	cylindromatosis (turban tumor syndrome)	Hs.432993	Cylindromatosis (turban tumor syndrome)			15214433	BC012342	CYLD					
9024	frizzled homolog 5 (Drosophila)	Hs.17631	Chromosome 2 open reading frame 31			14495150	AB043702	FZD5					
9925	killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1	Hs.512574	Killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 1			2738964	AF022046	KIR2DS1					
