^Annotation
!Annotation_date = 05/20/2005 15:03:40
!Annotation_platform = GPL91
!Annotation_platform_title =Affymetrix GeneChip Human Genome U95 Version 2 Set HG-U95A
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
31545_at	hydroxysteroid (17-beta) dehydrogenase 8					3646023	AL031228	HSD17B8					
31546_at	ribosomal protein L18	Hs.515517	Ribosomal protein L18			337492	L11566	RPL18					
31547_at				Human mRNA for SYNTAXIN1B, complete cds		531249	D37933						
31548_at	ADP-ribosylarginine hydrolase	Hs.99884	ADP-ribosylarginine hydrolase			402477	L13291	ADPRH					
31549_at	MAS1 oncogene	Hs.99900	MAS1 oncogene			187388	M13150	MAS1					
31550_at	adrenergic, beta-1-, receptor	Hs.99913	Adrenergic, beta-1-, receptor			178199	J03019	ADRB1					
31551_at	gamma-aminobutyric acid (GABA) receptor, rho 2	Hs.99927	Gamma-aminobutyric acid (GABA) receptor, rho 2			182912	M86868	GABRR2					
31552_at		Hs.213289	Low density lipoprotein receptor (familial hypercholesterolemia)			619785	M28219	LDLR					
31553_at	zinc finger protein 272	Hs.99971	Zinc finger protein 272			498733	X78931	ZNF272					
31554_at	cholinergic receptor, nicotinic, delta polypeptide	Hs.156289	Cholinergic receptor, nicotinic, delta polypeptide			297401	X55019	CHRND					
31555_at	homeo box B1	Hs.99992	Homeo box B1			32383	X16666	HOXB1					
31556_at		Hs.512096	T cell receptor alpha chain (TCRA) mRNA, TCRA-AV1S2 J32 AC allele			33511	X61072						
31557_at	thymosin, beta 4, X-linked	Hs.522584	Thymosin, beta 4, X-linked			339688	M17733	TMSB4X					
31558_at	Hr44 antigen					1054775	X91103	HR44					
31559_at	solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2	Hs.102307	Solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2			1098556	U26209	SLC13A2					
31560_at	interleukin 1 receptor-like 2	Hs.469520	Interleukin 1 receptor-like 2			1236078	U49065	IL1RL2					
31561_at				SLC9A2=Na+/H+ exchanger [human, liver, mRNA, 2665 nt]		1478393	S81591						
31562_at	G protein-coupled receptor kinase 1	Hs.103501	G protein-coupled receptor kinase 1			1488315	U63973	GRK1					
31563_at	T cell receptor beta variable 13					467918	U03115	TRBV13					
31564_at		Hs.510635	Immunoglobulin heavy constant gamma 2 (G2m marker)			425517	S65761	IGH@					
31565_at		Mm.333124	Immunoglobulin kappa chain, constant region			425519	S65921	Igk-V8					
31566_at				Human clone KDB5.1 (CAC)n/(GTG)n repeat-containing mRNA		405058	U00956						
31567_at	gamma-aminobutyric acid (GABA) A receptor, gamma 3	Hs.156855	Gamma-aminobutyric acid (GABA) A receptor, gamma 3			1754748	S82769	GABRG3					
31568_at	ribosomal protein S10	Hs.539100	Ribosomal protein S10			550024	U14972	RPS10					
31569_at	solute carrier family 1 (glutamate transporter), member 7	Hs.104637	Solute carrier family 1 (glutamate transporter), member 7			2076761	U76362	SLC1A7					
31570_at	single-minded homolog 1 (Drosophila)	Hs.534129	Single-minded homolog 1 (Drosophila)			2245351	U70212	SIM1					
31571_at	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	Hs.282387	Polymerase (RNA) III (DNA directed) polypeptide G (32kD)			2228749	U93868	POLR3G					
31572_at	S100 calcium binding protein A12 (calgranulin C)	Bt.357	S100 calcium binding protein A12 (calgranulin C)			2293532	AF011757	S100A12					
31573_at	ribosomal protein S25	Hs.512676	Ribosomal protein S25			337507	M64716	RPS25					
31574_i_at		Hs.445351	Lectin, galactoside-binding, soluble, 1 (galectin 1)			187113	M14087	LGALS1					
31575_f_at		Hs.445351	Lectin, galactoside-binding, soluble, 1 (galectin 1)			187113	M14087	LGALS1					
31576_at				Human DNA with a hepatitis B virus surface antigen (HBsAg) gene (complete cds) insertion		184331	M20919						
31577_at	collagen, type XIX, alpha 1					60391293	D38466	COL19A1					
31578_at	cystic fibrosis transmembrane conductance regulator, ATP-binding cassette (sub-family C, member 7)					180293	M96936	CFTR					
31579_at	chromosome 1 open reading frame 46	Hs.516420	Chromosome 1 open reading frame 46			2589191	AF005082	C1orf46					
31580_at	Kruppel-associated box protein					2623621	AF028840	LOC51045					
31581_at		Hs.449621	Immunoglobulin kappa variable 1-5			2345027	U96291	IGKV1-5					
31582_at	melanoma antigen family B, 1					3228377	U93163	MAGEB1					
31583_at	RNA, U38B small nucleolar					36149	X67247	RNU38B					
31584_at	tumor protein, translationally-controlled 1	Hs.374596	Tumor protein, translationally-controlled 1			37495	X16064	TPT1					
31585_at	glutamate receptor, metabotropic 7	Hs.475336	Glutamate receptor, metabotropic 7			1370110	X94552	GRM7					
31586_f_at		Hs.526208	HRV Fab 027-VL			441418	X72475						
31587_at	solute carrier family 14 (urea transporter), member 2	Hs.135642	Solute carrier family 14 (urea transporter), member 2			1483515	X96969	SLC14A2					
31588_at				Human DNA sequence from clone RP1-115K14 on chromosome Xq22.3-23 Contains the 5' end of a gene for lipoma HMGIC fusion-partner-like (LOC340596) and a high-mobility group box 3 (HMGB3) pseudogene, complete sequence		4210359	AL034450						
31589_at	gamma-aminobutyric acid (GABA) B receptor, 1					12329558	AL031983	GABBR1					
31590_g_at	gamma-aminobutyric acid (GABA) B receptor, 1					12329558	AL031983	GABBR1					
31591_s_at	complement factor H-related 4	Hs.549106	Complement factor H-related 4			1524057	X98337	CFHL4					
31592_at	p65 protein	Hs.194790	P65 protein			4753767	AJ002425	HSAJ2425					
31593_at	activating signal cointegrator 1 complex subunit 3-like 1					3255964	Z70200	ASCC3L1					
31594_at	keratin, hair, acidic, 3A					3724100	Y16788	KRTHA3A					
31595_at	sarcosine dehydrogenase	Hs.198003	Sarcosine dehydrogenase			4454258	AJ223317	SARDH					
31596_f_at	immunoglobulin lambda-like polypeptide 2					292400	L02326	IGLL2					
31597_r_at	eukaryotic translation initiation factor 4E binding protein 1	Hs.411641	Eukaryotic translation initiation factor 4E binding protein 1			561629	L36055	EIF4EBP1					
31598_s_at	UDP-galactose-4-epimerase	Hs.76057	UDP-galactose-4-epimerase			2623737	L41668	GALE					
31599_f_at	melanoma antigen family A, 6					533522	U10691	MAGEA6					
31600_s_at	postmeiotic segregation increased 2-like 1	Hs.488624	Postmeiotic segregation increased 2-like 2			600590	D38435	PMS2L1					
31601_s_at	RNA binding motif protein, Y-linked, family 1, member C					1033163	U36610	RBMY1C					
31602_at	T-box 6	Hs.198301	T-box 6			4049462	AJ007989	TBX6					
31603_at		Hs.435846	Transcribed locus, weakly similar to NP_004824.1 absent in melanoma 2 [Homo sapiens]			1307922	W27974						
31604_at	GNAS complex locus					4092645	AJ009849	GNAS					
31605_at	destrin-2 pseudogene	Hs.534601	RPL13-2 pseudogene			1673523	U72518	LOC171220					
31606_at	regulating synaptic membrane exocytosis 1	Hs.485729	Regulating synaptic membrane exocytosis 1			2224620	AB002338	RIMS1					
31607_at	voltage-dependent anion channel 1 pseudogene					3183956	AJ002428	VDAC1P					
31608_g_at	voltage-dependent anion channel 1 pseudogene					3183956	AJ002428	VDAC1P					
31609_s_at	procollagen C-endopeptidase enhancer	Hs.202097	Procollagen C-endopeptidase enhancer			642907	L33799	PCOLCE					
31610_at				Homo sapiens DD96 mRNA, complete cds		722243	U21049						
31611_s_at	BCL2-like 11 (apoptosis facilitator)	Hs.469658	BCL2-like 11 (apoptosis facilitator)			2895495	AF032457	BCL2L11					
31612_at	secretoglobin, family 1D, member 1	Hs.202686	Secretoglobin, family 1D, member 1			4107228	AJ224171	SCGB1D1					
31613_at	laminin, beta 4					4003504	AF029325	LAMB4					
31614_at				Human clone KiSS-16 unknown product mRNA, complete cds		4099534	U88048						
31615_i_at		Hs.502328	CD44 antigen (homing function and Indian blood group system)			4100167	U94902	CD44					
31616_r_at		Hs.502328	CD44 antigen (homing function and Indian blood group system)			4100167	U94902	CD44					
31617_at	lung type-I cell membrane-associated glycoprotein					4103966	AF030427	T1A-2					
31618_at				p53=tumor suppressor {alternatively spliced, exon 9-10} [human, Molt-4, T-lymphoblastic leukemia cell line, mRNA PartialMutant, 160 nt]		436292	S66666						
31619_at		Hs.540336	Kpni repeat mrna (cdna clone pcd-kpni-8), 3' end.			337653	K00627						
31620_at	T-box 10					3213223	AF033579	TBX10					
31621_s_at	elastin (supravalvular aortic stenosis, Williams-Beuren syndrome)	Hs.252418	Elastin (supravalvular aortic stenosis, Williams-Beuren syndrome)			182061	M36860	ELN					
31622_f_at	metallothionein 1F (functional)					187540	M10943	MT1F					
31623_f_at	metallothionein 1A (functional)					187536	K01383	MT1A					
31624_at	aristaless-like homeobox 3	Hs.552566	Aristaless-like homeobox 3			4102042	AF008203	ALX3					
31625_at	chromosome 1 open reading frame 34	Hs.112949	Chromosome 1 open reading frame 34			3413865	AB007921	C1orf34					
31626_i_at	AOC3 pseudogene	Hs.367781	AOC3 pseudogene			3851493	AF047485	LOC90586					
31627_f_at	AOC3 pseudogene	Hs.367781	AOC3 pseudogene			3851493	AF047485	LOC90586					
31628_at	solute carrier family 15 (oligopeptide transporter), member 1	Hs.436893	Solute carrier family 15 (oligopeptide transporter), member 1			2506042	AB001328	SLC15A1					
31629_at				HSU51713 Human normal gingiva Homo sapiens cDNA, mRNA sequence		1806581	U51713						
31630_at	RNA binding motif protein 17	Mm.182769	RNA binding motif protein 17			3746839	AF083384	Rbm17					
31631_f_at	pituitary tumor-transforming 2	Hs.511755	Pituitary tumor-transforming 2			3766237	AF095288	PTTG2					
31632_at	zinc finger protein 259, pseudogene					3821018	Z95118	ZNF259P					
31633_g_at	zinc finger protein 259, pseudogene					3821018	Z95118	ZNF259P					
31634_at	proline-rich protein HaeIII subfamily 1					190511	M13057	PRH1					
31635_g_at	proline-rich protein HaeIII subfamily 1					190511	M13057	PRH1					
31636_s_at	solute carrier family 18 (vesicular acetylcholine), member 3	Hs.534349	Solute carrier family 18 (vesicular acetylcholine), member 3			507743	U09210	SLC18A3					
31637_s_at	nuclear receptor subfamily 1, group D, member 1	Hs.276916	Nuclear receptor subfamily 1, group D, member 1			732801	X72631	NR1D1					
31638_at	NADH dehydrogenase (ubiquinone) Fe-S protein 7, 20kDa (NADH-coenzyme Q reductase)					3342732	AC005329	NDUFS7					
31639_f_at	SRY (sex determining region Y)-box 1					4128158	Y13436	SOX1					
31640_r_at	SRY (sex determining region Y)-box 1					4128158	Y13436	SOX1					
31641_s_at	cell division cycle 2-like 2 (PITSLRE proteins)					3860395	AL031282	CDC2L2					
31642_at	RAS protein activator like 2					3413945	AB007970	RASAL2					
31643_at	sialidase 3 (membrane sialidase)	Hs.191074	Sialidase 3 (membrane sialidase)			5731569	AB008185	NEU3					
31644_at	chemokine (C-C motif) ligand 27	Hs.459590	Chemokine (C-C motif) ligand 27			5457353	AJ243542	CCL27					
31645_at	butyrophilin-like 3					4587208	AB020625	BTNL3					
31646_at	UDP glycosyltransferase 2 family, polypeptide A1	Hs.225950	UDP glycosyltransferase 2 family, polypeptide A1			4753765	AJ006054	UGT2A1					
31647_at	calpain 11	Hs.225953	Calpain 11			5689775	AJ242832	CAPN11					
31648_at	chromosome 6 open reading frame 54	Hs.225962	Chromosome 6 open reading frame 54			5006254	AB016899	C6orf54					
31649_at	chromosome 6 open reading frame 54	Hs.225962	Chromosome 6 open reading frame 54			5006256	AB016900	C6orf54					
31650_g_at	chromosome 6 open reading frame 54	Hs.225962	Chromosome 6 open reading frame 54			5006256	AB016900	C6orf54					
31651_at	chromosome 6 open reading frame 123	Hs.520583	Chromosome 6 open reading frame 123			5006258	AB016901	C6orf123					
31652_at	myosin, heavy polypeptide 15	Hs.225968	Myosin, heavy polypeptide 15			27529749	AB023217	MYH15					
31653_at	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	Hs.78036	Solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2			5360690	AB022847	SLC6A2					
31654_at	sortilin-related VPS10 domain containing receptor 3	Hs.348526	Sortilin-related VPS10 domain containing receptor 3			5689454	AB028982	SORCS3					
31655_at				Human DNA sequence from clone RP1-8B22 on chromosome 1p35.1-36.21 Contains a dynein, cytoplasmic light chain 1 (DNCL1) pseudogene, complete sequence		4464258	AL031737						
31656_at	DKFZP547J0410 protein	Hs.481918	DKFZP547J0410 protein			4886484	AL050263	DKFZP547J0410					
31657_at	DKFZP586K1520 protein	Hs.516864	DKFZP586K1520 protein			4884364	AL050153	DKFZP586K1520					
31658_at	neurogenin 3					5123782	AJ133776	NEUROG3					
31659_at	leucine rich repeat containing 21	Hs.226000	Leucine rich repeat containing 21			5262647	AL080175	LRRC21					
31660_at	DKFZP434A062 protein	Hs.226001	DKFZP434A062 protein			5262671	AL080191	DKFZP434A062					
31661_at	ring finger protein 5	Hs.534342	Ring finger protein 5			5578772	AJ243936	RNF5					
31662_at	vacuolar protein sorting 45A (yeast)					1477465	U35246	VPS45A					
31663_at	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	Hs.549055	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4			5030941	AB016902	MLLT4					
31664_at		Hs.521083	HIV-1 Rev binding protein-like			1306063	W25940	HRBL					
31665_s_at				36b3 Human retina cDNA randomly primed sublibrary Homo sapiens cDNA, mRNA sequence		1307623	W27675						
31666_f_at				50h6 Human retina cDNA randomly primed sublibrary Homo sapiens cDNA, mRNA sequence		1308679	W28731						
31667_r_at				36f8 Human retina cDNA randomly primed sublibrary Homo sapiens cDNA, mRNA sequence		1307664	W27698						
31668_f_at				43d12 Human retina cDNA randomly primed sublibrary Homo sapiens cDNA, mRNA sequence		1308141	W28193						
31669_s_at	homeo box A11					2745850	AF039307	HOXA11					
31670_s_at				Homo sapiens CaM kinase II isoform mRNA, complete cds		2275253	U81554						
31671_at	RNA binding motif, single stranded interacting protein 1, pseudogene					1139532	D82351	RBMS1P					
31672_g_at	RNA binding motif, single stranded interacting protein 1, pseudogene					1139532	D82351	RBMS1P					
31673_s_at	spastic paraplegia 7, paraplegin (pure and complicated autosomal recessive)					452752	X65784	SPG7					
31674_s_at	bromodomain containing 3					1648871	Z81330	BRD3					
31675_s_at	phosphatase and tensin homolog (mutated in multiple advanced cancers 1), pseudogene 1	Hs.493716	Phosphatase and tensin homolog (mutated in multiple advanced cancers 1), pseudogene 1			2655024	AF019083	PTENP1					
31676_at	zinc finger protein 208					2739352	AC003973	ZNF208					
31677_at				Human HMGI-C chimeric transcript mRNA, partial cds		1054886	U28131						
31678_at	enolase alpha, lung-specific					31178	X66610	ENO1B					
31679_at				Human nucleoporin nup 36 mRNA, complete cds		1565299	U43279						
31680_at	topoisomerase (DNA) I pseudogene 2	Hs.381281	Topoisomerase (DNA) I pseudogene 2			339812	M55630	TOP1P2					
31681_at	erythropoietin receptor	Hs.127826	Erythropoietin receptor			36426	X57282	EPOR					
31682_s_at	chondroitin sulfate proteoglycan 2 (versican)	Hs.443681	Chondroitin sulfate proteoglycan 2 (versican)			1008912	D32039	CSPG2					
31683_at		Hs.316931	Src family associated phosphoprotein 1			546111	S71020	SCAP1					
31684_at	annexin A2 pseudogene 1	Hs.546235	Annexin A2 pseudogene 1			187146	M62896	ANXA2P1					
31685_at	FEV (ETS oncogene family)	Hs.234759	FEV (ETS oncogene family)			1834508	Y08976	FEV					
31686_at	tubulin, beta polypeptide 4, member Q					1857525	U83668	TUBB4Q					
31687_f_at	hemoglobin, beta					179408	M25079	HBB					
31688_at	late cornified envelope 2B	Hs.234766	Late cornified envelope 2B			2589187	AF005080	LCE2B					
31689_at	hect domain and RLD 4	Hs.51891	Hect domain and RLD 4			5419848	AL096715	HERC4					
31690_at	glutamate dehydrogenase 2					478987	U08997	GLUD2					
31691_g_at	glutamate dehydrogenase 2					478987	U08997	GLUD2					
31692_at	heat shock 70kDa protein 1B					188489	M59830	HSPA1B					
31693_f_at	histone 1, H2ad					1568542	Z80776	HIST1H2AD					
31694_at	regulatory solute carrier protein, family 1, member 1					1617112	X82877	RSC1A1					
31695_g_at	regulatory solute carrier protein, family 1, member 1					1617112	X82877	RSC1A1					
31696_at	RAP2B, member of RAS oncogene family	Hs.98643	RAP2B, member of RAS oncogene family			35862	X52987	RAP2B					
31697_s_at	ferritin, heavy polypeptide pseudogene 1	Hs.453583	Ferritin, heavy polypeptide pseudogene 1			182512	J04755	FTHP1					
31698_at	forkhead box C2 (MFH-1, mesenchyme forkhead 1)					1869804	Y08223	FOXC2					
31699_at	phosphoinositide-3-kinase, catalytic, beta polypeptide	Hs.239818	Phosphoinositide-3-kinase, catalytic, beta polypeptide			455759	S67334	PIK3CB					
31700_at	G protein-coupled receptor 35					2739108	AF027957	GPR35					
31701_r_at	B1 for mucin					853955	X83412	HAB1					
31702_at	human T-cell leukemia virus enhancer factor	Hs.468478	Human T-cell leukemia virus enhancer factor			1405357	U57029	HTLF					
31703_at	cholinergic receptor, nicotinic, alpha polypeptide 6	Hs.103128	Cholinergic receptor, nicotinic, alpha polypeptide 6			1458117	U62435	CHRNA6					
31704_at	deoxyribonuclease I-like 2	Hs.103503	Deoxyribonuclease I-like 2			1518783	U62647	DNASE1L2					
31705_at	secreted LY6/PLAUR domain containing 1					1536901	X99977	SLURP1					
31706_at	mucin 7, salivary	Hs.103944	Mucin 7, salivary			292518	L13283	MUC7					
31707_at	zinc finger protein 10 (KOX 1)	Hs.507355	Zinc finger protein 10 (KOX 1)			34141	X52332	ZNF10					
31708_at	ribosomal protein L30	Hs.400295	Ribosomal protein L30			388034	L05095	RPL30					
31709_at				tw46d03.x1 NCI_CGAP_Ut1 Homo sapiens cDNA clone IMAGE:2262725 3' similar to TR:Q60974 Q60974 RETINOID X RECEPTOR INTERACTING PROTEIN 13 ;contains element TAR1 repetitive element ;, mRNA sequence		5398599	AI812033						
31710_at	T cell receptor alpha variable 5					2358025	AE000659	TRAV5					
31711_at	glutamate receptor, ionotropic, N-methyl D-aspartate 2D	Hs.445015	Glutamate receptor, ionotropic, N-methyl D-aspartate 2D			2444025	U77783	GRIN2D					
31712_at	discs, large (Drosophila) homolog-associated protein 2	Hs.113287	Discs, large (Drosophila) homolog-associated protein 2			2454509	AF009204	DLGAP2					
31713_s_at	discs, large (Drosophila) homolog-associated protein 2	Hs.113287	Discs, large (Drosophila) homolog-associated protein 2			2588973	AB000275	DLGAP2					
31714_at	mutS homolog 4 (E. coli)	Hs.216639	MutS homolog 4 (E. coli)			2463652	U89293	MSH4					
31715_at	chromosome X open reading frame 2	Hs.115365	Chromosome X open reading frame 2			2443443	U93720	CXorf2					
31716_at	protocadherin 1 (cadherin-like 1)	Hs.79769	Protocadherin 1 (cadherin-like 1)			307323	L11369	PCDH1					
31717_at	protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1-like	Hs.546274	Protein (peptidyl-prolyl cis/trans isomerase) NIMA-interacting 1-like			2501784	U82382	PIN1L					
31718_at	ATP-binding cassette, sub-family D (ALD), member 2	Hs.117852	ATP-binding cassette, sub-family D (ALD), member 2			2584766	AJ000327	ABCD2					
31719_at	fibronectin 1	Hs.203717	Fibronectin 1			31396	X02761	FN1					
31720_s_at	fibronectin 1	Hs.203717	Fibronectin 1			182696	M10905	FN1					
31721_at	lipoprotein, Lp(a)	Hs.520120	Lipoprotein, Lp(a)			28619	X06290	LPA					
31722_at	synaptogyrin 1					3550039	AL022326	SYNGR1					
31723_at	cystatin D	Hs.121489	Cystatin D			398710	X70377	CST5					
31724_at	sonic hedgehog homolog (Drosophila)	Hs.121539	Sonic hedgehog homolog (Drosophila)			663156	L38518	SHH					
31725_s_at	ATP-binding cassette, sub-family A (ABC1), member 2					609355	U18235	ABCA2					
