^Annotation
!Annotation_date = 05/18/2005 16:10:54
!Annotation_platform = GPL962
!Annotation_platform_title =CHUGAI 41K
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
254				ye93e10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:125322 3' similar to contains Alu repetitive element;contains MSR1 repetitive element ;, mRNA sequence		756604	R05984						
255		Hs.449415	Eukaryotic translation initiation factor 2C, 2			718580	T90067	EIF2C2					
256				yr35g03.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:207316 3', mRNA sequence		1012460	H59628						
257		Hs.549581	CDNA FLJ45218 fis, clone BRCAN2019653			1268128	N95833						
258				yi30h09.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:140801 3' similar to contains L1 repetitive element ;, mRNA sequence		838950	R66312						
259		Hs.493516	PC4 and SFRS1 interacting protein 1			715493	T87141	PSIP1					
260				yr47h08.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:208479 3', mRNA sequence		1017268	H62922						
261				zu71a08.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:743414 3' similar to contains L1.t1 L1 repetitive element ;, mRNA sequence		2457761	AA609333						
262		Hs.126889	CDNA FLJ38215 fis, clone FCBBF2000291			3087253	AA932472						
263		Hs.380930	Full-length cDNA clone CS0DD006YO12 of Neuroblastoma Cot 50-normalized of Homo sapiens (human)			3148149	AA972969						
264		Hs.120817	Lin-9 homolog (C. elegans)			3144171	AA968991	LIN9					
265		Hs.485892	Zinc finger protein 292			3145536	AA970023	ZNF292					
266		Hs.128191	FLJ42102 protein			3147488	AA972198	FLJ42102					
267		Hs.115461	Chromosome 18 open reading frame 34			3144901	AA969721	C18orf34					
268		Hs.128041	ATPase, Class V, type 10A			3145680	AA970167	ATP10A					
269		Hs.333181	Kelch-like 6 (Drosophila)			3145657	AA970144	KLHL6					
270		Hs.463642	Ribosomal protein S6 kinase, 70kDa, polypeptide 1			3146661	AA971371	RPS6KB1					
271				ot52d12.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1620407 3', mRNA sequence		3179020	AA992264						
272		Hs.129385	Transcribed locus			3179780	AA993235						
273		Hs.130512	Transcribed locus			3213416	AI003906						
274		Hs.85701	Phosphoinositide-3-kinase, catalytic, alpha polypeptide			3180330	AA993785	PIK3CA					
275		Hs.98259	Sterile alpha motif domain containing 4			3179180	AA992424	SAMD4					
276		Hs.130561	Transcribed locus, moderately similar to XP_496299.1 hypothetical protein LOC148206 [Homo sapiens]			3213922	AI004412						
277		Hs.197015	Sorting nexin 7			3178162	AA991673	SNX7					
278				ot80f06.s1 Soares_total_fetus_Nb2HF8_9w Homo sapiens cDNA clone IMAGE:1623107 3' similar to contains element MSR1 repetitive element ;, mRNA sequence		3178319	AA992205						
279				ou49a03.s1 NCI_CGAP_Br2 Homo sapiens cDNA clone IMAGE:1631116 3', mRNA sequence		3180747	AA994202						
280		Hs.465521	Minor histocompatibility antigen HA-1			3214430	AI004920	HA-1					
281				ou93a10.s1 NCI_CGAP_Kid3 Homo sapiens cDNA clone IMAGE:1635354 3', mRNA sequence		3228770	AI014389						
282		Hs.42217	T-cell immunomodulatory protein			3182594	AA996105	CDA08					
283		Hs.529735	Aminoadipate aminotransferase			3240409	AI024796	AADAT					
284		Hs.129796	Transcribed locus			3181447	AA994958						
285		Hs.516182	KIAA1387 protein			3228805	AI014424	KIAA1387					
286		Hs.267120	Ring finger protein 146			3229858	AI015522	RNF146					
287		Hs.534314	Eukaryotic translation initiation factor 5A			1124510	H99842	EIF5A					
288		Hs.373793	Rho GTPase activating protein 17			676386	T66946	ARHGAP17					
289				aa48g07.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824220 3', mRNA sequence		2220143	AA490970						
290		Hs.492333	Serine/threonine kinase 3 (STE20 homolog, yeast)			1697950	AA136675	STK3					
291		Hs.292009	Homo sapiens, clone IMAGE:4838482, mRNA			2994446	AA885369						
292		Hs.478143	Hypothetical protein FLJ23049			3017045	AA890166	FLJ23049					
293		Hs.67197	Transcribed locus			2959017	AA864704						
294		Hs.146679	Spermatogenesis associated, serine-rich 2			3095453	AA937342	SPATS2					
295		Hs.283689	Four and a half LIM domains 5			3016666	AA889787	FHL5					
296		Hs.388565	CDNA FLJ12425 fis, clone MAMMA1003104			2963487	AA868042						
297		Hs.484396	LOC440395			2969549	AA873427						
298		Hs.500066	Transcriptional adaptor 2 (ADA2 homolog, yeast)-like			2945287	AA856985	TADA2L					
299		Hs.509707	Hypothetical protein FLJ33387			2968128	AA872688	FLJ33387					
300		Hs.351629	Mitogen-activated protein-binding protein-interacting protein			2985295	AA875936	MAPBPIP					
301		Hs.515114	Hypothetical protein MGC15716			3056118	AA916726	MGC15716					
302		Hs.440320	Cullin 5			2946153	AA857851	CUL5					
303		Hs.126224	Transcribed locus			2969107	AA872985						
304		Hs.348553	Chromosome 19 open reading frame 33			3031001	AA894600	C19orf33					
305		Hs.22140	BM88 antigen			3162839	AA984314	BM88					
306		Hs.370457	LETM1 domain containing 1			3181663	AA995174	LETMD1					
307		Hs.8008	DNA methyltransferase 1 associated protein 1			3231388	AI017052	DMAP1					
308		Hs.223581	DEAD (Asp-Glu-Ala-Asp) box polypeptide 4			3240687	AI025074	DDX4					
309		Hs.476319	Enoyl Coenzyme A hydratase domain containing 2			3240382	AI024769	ECHDC2					
310		Hs.5613	V-crk sarcoma virus CT10 oncogene homolog (avian)-like			3231349	AI017013	CRKL					
311		Hs.148989	Cingulin-like 1			3190393	AA999838	CGNL1					
312		Hs.348963	Zinc finger protein 275			3232986	AI018467	ZNF275					
313		Hs.130704	Similar to hypothetical protein A430083B19			3076110	AA927213						
314		Hs.531085	T-box 2			3076667	AA927923	TBX2					
315		Hs.132499	Actin related protein 2/3 complex, subunit 5-like			3049229	AA909939	ARPC5L					
316		Hs.470765	Archease			3076486	AA927666	ARCH					
317		Hs.130470	Transcribed locus			3076623	AA927879						
318		Hs.368100	Transcribed locus			3077185	AA928029						
319		Hs.126637	Transcribed locus			3058065	AA918175						
320		Hs.268788	Nebulin-related anchoring protein			713514	T85162	NRAP					
321		Hs.226284	Transcribed locus			734509	T95885						
322		Hs.221407	KIAA0276 protein			756148	R05528	KIAA0276					
323		Hs.87159	Calcium binding protein 39-like			1137533	N23383	CAB39L					
324		Hs.21658	Transcribed locus			1192782	N51616						
325		Hs.435103	5'-3' exoribonuclease 1			1224771	N68610	XRN1					
326				zd49c06.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:343978 3' similar to contains Alu repetitive element;contains element PTR5 repetitive element ;, mRNA sequence		1379328	W70067						
327				yx93c06.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:269290 3', mRNA sequence		1141012	N26664						
328		Hs.551547	LRP2 binding protein			1194577	N53411	DKFZp761O0113					
329				za35h06.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:294587 3', mRNA sequence		1227639	N71059						
330		Hs.269512	Follistatin-like 1			1390650	W79293	FSTL1					
331		Hs.7753	Calumenin			2026291	AA373737	CALU					
332		Hs.514920	Nuclear domain 10 protein			2714500	AA704582	NDP52					
333				zj25h07.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:451357 3', mRNA sequence		2716928	AA707010						
334		Hs.369448	Fraser syndrome 1			2838170	AA778839	FRAS1					
335		Hs.35490	KIAA0350 protein			2713481	AA703563	KIAA0350					
336		Hs.544351	Transcribed locus			2714382	AA704464						
337		Hs.470586	Tousled-like kinase 1			2716836	AA706918	TLK1					
338		Hs.549441	Transcribed locus			2838182	AA778851						
339				zu88h11.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:745125 3', mRNA sequence		2538770	AA626383						
340		Hs.321261	MRNA; cDNA DKFZp313I1032 (from clone DKFZp313I1032)			2191517	AA465350						
341		Hs.13318	Disrupted in schizophrenia 1			2617324	AA663333	DISC1					
342		Hs.378532	HBS1-like (S. cerevisiae)			2630717	AA669218	HBS1L					
343		Hs.60288	Hypothetical LOC389650			2538353	AA625966						
344		Hs.148272	Cerebral cavernous malformation 2			2184025	AA459118	CCM2					
345		Hs.155165	Zinc finger protein-like 1			2994163	AA884633	ZFPL1					
346		Hs.287537	B cell RAG associated protein			2824710	AA773139	GALNAC4S-6ST					
347		Hs.459284	Rhesus blood group, C glycoprotein			2958496	AA864183	RHCG					
348				oh10e11.s1 NCI_CGAP_Co8 Homo sapiens cDNA clone IMAGE:1457420 3' similar to contains MER16.b2 MER16 repetitive element ;, mRNA sequence		3070228	AA922919						
349		Hs.298258	MRNA; cDNA DKFZp313C0240 (from clone DKFZp313C0240)			858644	R82041						
350		Hs.371045	RNA polymerase II associated protein 1			1391353	W81139	RPAP1					
351		Hs.217297	Chromosome 9 open reading frame 94			1547783	AA055390	C9orf94					
352		Hs.32995	MSin3A-associated protein 130			2705104	AA701991	SAP130					
353		Hs.188553	Retinoblastoma binding protein 6			1383144	W73001	RBBP6					
354		Hs.21938	Oxysterol binding protein-like 9			1392150	W81098	OSBPL9					
355		Hs.49427	GEM interacting protein			1548339	AA055973	GMIP					
356		Hs.472667	Catenin, beta like 1			2705121	AA702008	CTNNBL1					
357		Hs.117169	Collagen, type XXII, alpha 1			2569339	AA644121	COL22A1					
358		Hs.520215	Hypothetical protein FLJ20323			2552135	AA629524	FLJ20323					
359		Hs.282678	Thyroid hormone receptor associated protein 1			1058704	H80615	THRAP1					
360		Hs.100874	KIAA0494 gene product			2206792	AA478158	KIAA0494					
361		Hs.551556	Ring finger protein 123			2569439	AA644221	RNF123					
362		Hs.298258	MRNA; cDNA DKFZp313C0240 (from clone DKFZp313C0240)			2552299	AA629688						
363		Hs.528849	Hypothetical LOC388291			836185	R64306						
364		Hs.21364	Transcribed locus, moderately similar to XP_209041.2 KIAA1503 protein [Homo sapiens]			1210108	N62279						
365		Hs.522074	TSC22 domain family 3			2219779	AA490606	DSIPI					
366		Hs.13768	Calcium channel, voltage-dependent, alpha 2/delta subunit 4			2262013	AA521470	CACNA2D4					
367		Hs.444181	Transcribed locus, moderately similar to XP_414124.1 similar to KIAA0390 [Gallus gallus]			2069591	AA410467						
368		Hs.112556	Zinc finger protein 202			2051891	AA398769	ZNF202					
369		Hs.14846	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 1			2209956	AA482278	SLC7A1					
370		Hs.269406	Transcribed locus			2261586	AA521043						
371		Hs.507433	Zinc finger protein 198			2064277	AA406293	ZNF198					
372		Hs.369356	Hypothetical LOC402582			2161664	AA447994						
373		Hs.118947	CDNA FLJ33090 fis, clone TRACH2000559			795555	R38099						
374		Hs.462777	Myosin ID			686063	T71542	MYO1D					
375				yd62g06.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:112858 3', mRNA sequence		715351	T86999						
376				ye86c10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:124626 3', mRNA sequence		751797	R02061						
377		Hs.480701	Hypothetical protein MGC33302			2538248	AA625861	MGC33302					
378		Hs.501080	Transcription factor 7-like 2 (T-cell specific, HMG-box)			2703318	AA700355	TCF7L2					
379		Hs.270074	RAB12, member RAS oncogene family			2240409	AA504249						
380				zt09a09.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:712600 3' similar to contains element MER22 repetitive element ;, mRNA sequence		1924608	AA281930						
381				zj66f08.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:455271 3', mRNA sequence		2658096	AA677574						
382		Hs.117172	Full length insert cDNA clone YZ18F07			2714087	AA704169						
383		Hs.462457	A kinase (PRKA) anchor protein 10			1669952	AA114830	AKAP10					
384		Hs.166924	SEC13-like 1 (S. cerevisiae)			2669662	AA682381	SEC13L1					
385		Hs.464333	Nuclear protein localization 4			2715442	AA705524	NPL4					
386		Hs.480615	Synaptopodin 2			1507484	AA035171	SYNPO2					
387				yf59h02.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:26519 3', mRNA sequence		775450	R20669						
388		Hs.388739	X-ray repair complementing defective repair in Chinese hamster cells 5 (double-strand-break rejoining; Ku autoantigen, 80kDa)			2839299	AA779968	XRCC5					
389		Hs.117339	Hematopoietic cell signal transducer			2702771	AA699808	HCST					
390		Hs.438830	DnaJ (Hsp40) homolog, subfamily D, member 1			1521910	AA044052	DNAJD1					
391		Hs.121592	Adaptor-related protein complex 1, sigma 2 subunit			2142126	AA437212	AP1S2					
392		Hs.532609	KIAA1344			2458151	AA609723	KIAA1344					
393		Hs.66378	HECT domain containing 2			2524591	AA620652	HECTD2					
394		Hs.461285	AT-binding transcription factor 1			2837954	AA778623	ATBF1					
395		Hs.121602	Cystatin 8 (cystatin-related epididymal specific)			2142164	AA437250	CST8					
396		Hs.179608	Dehydrogenase/reductase (SDR family) member 9			2458420	AA609992	DHRS9					
397				af85b07.s1 Soares_testis_NHT Homo sapiens cDNA clone IMAGE:1048789 3', mRNA sequence		2525271	AA621332						
398		Hs.531306	Similar to breakpoint cluster region isoform 1			2837968	AA778637						
399		Hs.548781	Transcribed locus			819879	R43354						
400		Hs.537082	Transcribed locus			821549	R43631						
401		Hs.522898	Chromodomain helicase DNA binding protein 5			815462	R53560	CHD5					
402		Hs.551606	Hypothetical gene supported by BC041875; BX648984			873388	H08566						
403		Hs.518089	Solute carrier family 15 (H+/peptide transporter), member 2			820114	R43053	SLC15A2					
404		Hs.158748	Solute carrier family 35, member F3			824262	R45929	SLC35F3					
405		Hs.511454	Plexin A4			826720	R56614	PLXNA4					
406				ym26f02.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:49266 3' similar to gb:X52075_rna3 LEUKOSIALIN PRECURSOR (HUMAN);, mRNA sequence		882820	H16595						
407		Hs.309288	CUG triplet repeat, RNA binding protein 2			2658485	AA677963	CUGBP2					
408		Hs.381220	Similar to RIKEN cDNA A630077B13 gene; RIKEN cDNA 2810048G17			2669905	AA682624	LOC441168					
409		Hs.468274	Solute carrier family 8 (sodium/calcium exchanger), member 1			2713443	AA703525	SLC8A1					
410		Hs.471381	Tensin			2714144	AA704226	TNS					
411		Hs.304613	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa			2714593	AA704675	NDUFB4					
412		Hs.42547	Homo sapiens, clone IMAGE:3894337, mRNA			2714426	AA704508						
413		Hs.519842	Receptor (TNFRSF)-interacting serine-threonine kinase 1			2669521	AA682838	RIPK1					
414		Hs.264208	Similar to RIKEN cDNA 4931428D14 gene			2669923	AA682642	MGC15407					
415		Hs.466693	Sirtuin (silent mating type information regulation 2 homolog) 2 (S. cerevisiae)			2714611	AA704693	SIRT2					
416		Hs.434200	Hypothetical protein MGC42493			2714667	AA704749	MGC42493					
417		Hs.165195	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa			3214849	AI005339	VAPA					
418		Hs.38512	KIAA1285 protein			2539104	AA626717	KIAA1285					
419		Hs.268698	Methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like			2838948	AA779617	MTHFD1L					
420		Hs.410497	Brain protein I3			2631933	AA670434	BRI3					
421		Hs.9641	Complement component 1, q subcomponent, alpha polypeptide			3214861	AI005351	C1QA					
422		Hs.191164	Chromodomain helicase DNA binding protein 1-like			2538378	AA625991	CHD1L					
423		Hs.388188	HLA-B associated transcript 5			2835108	AA775774	BAT5					
424				ae29e07.s1 Soares_NbHFB Homo sapiens cDNA clone IMAGE:897252 3', mRNA sequence		2658162	AA677640						
425		Hs.406184	FGFR1 oncogene partner 2			2191391	AA465224	FGFR1OP2					
426		Hs.368240	Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1A			2210417	AA480865	DYRK1A					
427		Hs.483772	F-box protein 38			2210823	AA481271	FBXO38					
428				aa47a12.s1 NCI_CGAP_GCB1 Homo sapiens cDNA clone IMAGE:824062 3' similar to contains element TAR1 repetitive element ;, mRNA sequence		2220385	AA491212						
429		Hs.405692	CGI-116 protein			2183909	AA459002	CGI-116					
430		Hs.515048	Adaptor-related protein complex 4, beta 1 subunit			2210597	AA481045	AP4B1					
431		Hs.11747	YTH domain family, member 1			2179547	AA456827	YTHDF1					
432		Hs.476525	Hypothetical protein FLJ10407			2219784	AA490611	FLJ10407					
433		Hs.29679	Cofactor required for Sp1 transcriptional activation, subunit 3, 130kDa			2240641	AA504481	CRSP3					
434		Hs.528324	Embigin homolog (mouse)			2261651	AA521108	EMB					
435		Hs.440382	Ret finger protein			2657930	AA677408	RFP					
436		Hs.552881	Transcribed locus			989936	H50095						
437		Hs.348979	CDNA clone IMAGE:4617650, partial cds			1064437	H85415						
438		Hs.55131	Hypothetical protein DKFZp313N0621			943909	R85503	DKFZp313N0621					
439		Hs.135756	Polymerase (DNA directed) kappa			919056	H43004	POLK					
440		Hs.533633	AT rich interactive domain 4B (RBP1- like)			908347	H38848	ARID4B					
441		Hs.509113	Neuronal PAS domain protein 3			1068850	H87271	NPAS3					
442		Hs.125878	Synapsin III			943915	R85509	SYN3					
443				zh27c11.s1 Soares_pineal_gland_N3HPG Homo sapiens cDNA clone IMAGE:413300 3' similar to TR:P70467 P70467 REVERSE TRANSCRIPTASE ;, mRNA sequence		2824280	AA772497						
444		Hs.269898	SERTA domain containing 1			1940982	AA293448	SERTAD1					
445		Hs.498939	Homo sapiens, Similar to AD038, clone IMAGE:3838464, mRNA			2206043	AA477409						
446		Hs.25524	Protein tyrosine phosphatase, non-receptor type 23			2078841	AA419026	PTPN23					
447		Hs.179260	Chromosome 14 open reading frame 4			1015246	H62414	C14orf4					
448		Hs.177633	Zinc finger and BTB domain containing 34			2053160	AA399223	ZBTB34					
449		Hs.25527	Tight junction protein 3 (zona occludens 3)			2056040	AA402040	TJP3					
450		Hs.492155	Immunoglobulin superfamily, member 9			2141319	AA436405	IGSF9					
451		Hs.6834	Formin binding protein 4			1190739	N49573	FNBP4					
452		Hs.26410	Hypothetical protein FLJ34443			1210745	N62916	FLJ34443					
453		Hs.44877	Transcribed locus			1162043	N38836						
454		Hs.125715	Muscleblind-like 2 (Drosophila)			1192831	N51665	MBNL2					
455		Hs.410180	Hypothetical protein LOC284998			1211395	N63566	LOC284998					
456		Hs.431498	Forkhead box P1			1189970	N48804	FOXP1					
457		Hs.83293	Ankyrin repeat and IBR domain containing 1			1190427	N49261	ANKIB1					
458		Hs.62314	CDNA FLJ33158 fis, clone UTERU2000418			1191585	N50419						
459		Hs.298250	Methionine aminopeptidase 1D			1395989	W84859	MAP1D					
460		Hs.131711	Dihydrolipoamide dehydrogenase (E3 component of pyruvate dehydrogenase complex, 2-oxo-glutarate complex, branched chain keto acid dehydrogenase complex)			1406360	W90575	DLD					
461		Hs.485233	Mitogen-activated protein kinase 14			2658614	AA678092	MAPK14					
462		Hs.280822	Coenzyme Q6 homolog (yeast)			2658442	AA677920	COQ6					
463		Hs.364544	Transmembrane 4 superfamily member 13			1398642	W86202	TM4SF13					
464				zh85h10.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:428131 3' similar to gb:X52075_rna3 LEUKOSIALIN PRECURSOR (HUMAN);, mRNA sequence		1445256	AA001861						
465		Hs.510701	Similar to CDC42-binding protein kinase alpha isoform A; ser-thr protein kinase related to the myotonic dystrophy protein kinase; ser-thr protein kinase PK428; myotonic dystrophy kinase-related CDC42-binding protein kinase alpha; CDC42 binidng prot...			869378	H05826						
466		Hs.27463	Transcribed locus, weakly similar to XP_517655.1 similar to KIAA0825 protein [Pan troglodytes]			882965	H16725						
467		Hs.308074	Chromosome 9 open reading frame 5			2432121	AA598538	C9orf5					
468		Hs.348915	Full-length cDNA clone CS0DD001YH15 of Neuroblastoma Cot 50-normalized of Homo sapiens (human)			1856781	AA233770						
469		Hs.310591	Solute carrier family 22 (organic cation transporter), member 4			1141184	N26836	SLC22A4					
470		Hs.792	Tripartite motif-containing 23			2716892	AA706974	TRIM23					
471		Hs.550499	Dynamin 1-like			1523765	AA045529	DNM1L					
472		Hs.529392	MRNA; cDNA DKFZp761I1311 (from clone DKFZp761I1311)			2719189	AA709271						
473		Hs.89649	Hypothetical gene supported by AK124699			2914803	AA838691	EPHX1					
474		Hs.459049	5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)			2837030	AA777551	MTHFS					
475		Hs.9731	Nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta			2875121	AA806371	NFKBIB					
476		Hs.169222	Acrosomal vesicle protein 1			2754142	AA732783	ACRV1					
477		Hs.518451	Phosphoinositide-3-kinase, catalytic, delta polypeptide			1924464	AA281784	PIK3CD					
478		Hs.12970	Proteasome (prosome, macropain) 26S subunit, non-ATPase, 3			2214271	AA485052	PSMD3					
479		Hs.179704	Meprin A, alpha (PABA peptide hydrolase)			2167782	AA454113	MEP1A					
480		Hs.523660	Signaling lymphocytic activation molecule family member 1			2183903	AA458996	SLAMF1					
481		Hs.88218	Prepronociceptin			1925944	AA283020	PNOC					
